  849 4 2  24 2 -1 0-1.
  850 2 2  24 1 40 0 0.
  851 1 2  24 2 -1 0-1.
  858 1 2  24 2 -1 0-1.
  863 1 2  24 2 -1 0-1.
  864 1 2  24 1 40 0 0.
  865 1 2  24 2 -1 0-1.
  865 2 2  24 2 -1 0-1.
  867 1 2  24 1 45 0 0.
  867 2 2  24 2 -1 0-1.
  868 1 2  24 2 -1 0-1.
  868 2 2  24 1  6 0 0.
  871 1 2  24 2 -1 0-1.
  871 2 2  24 1  8 0 0.
  873 1 2  24 2 -1 0-1.
  873 2 2  24 2 -1 0-1.
  877 1 2  24 1 40 0 0.
  877 2 2  24 2 -1 0-1.
  884 1 2  24 2 -1 0-1.
  884 2 2  24 2 -1 0-1.
  890 1 2  24 2 -1 0-1.
  891 1 2  24 1 24 0 1.
  891 2 2  24 2 -1 0-1.
  891 3 2  24 2 -1 0-1.
  892 1 2  24 2 -1 0-1.
  892 2 2  24 2 -1 0-1.
  893 1 2  24 2 -1 0-1.
  894 1 2  24 2 -1 0-1.
  894 2 2  24 2 -1 0-1.
  895 1 2  24 2 -1 0-1.
  895 2 2  24 1 60 0 0.
  896 1 2  24 2 -1 0-1.
  896 2 2  24 1 40 0 0.
  897 1 2  24 2 -1 0-1.
  897 2 2  24 2 -1 0-1.
  898 1 2  24 2 -1 0-1.
  902 2 2  24 1 10 0 0.
  903 1 2  24 1 40 0 0.
  905 2 2  24 2 -1 0-1.
  907 1 2  24 1 40 0 0.
  907 2 2  24 1 16 0 0.
  908 2 2  24 1 24 0 0.
  909 1 2  24 2 -1 0-1.
  911 2 2  24 2 -1 0-1.
  911 3 2  24 2 -1 0-1.
  917 1 2  24 2 -1 0-1.
  919 1 2  24 2 -1 0-1.
  920 1 2  24 2 -1 0-1.
  921 1 2  24 1 35 0 0.
  921 2 2  24 1 10 0 0.
  929 1 2  24 2 -1 0-1.
  929 2 2  24 2 -1 0-1.
  930 1 2  24 2 -1 0-1.
  930 2 2  24 2 -1 0-1.
  932 1 2  24 2 -1 0-1.
  932 2 2  24 1 40 0 0.
  937 1 2  24 2 -1 0-1.
  937 2 2  24 2 -1 0-1.
  938 1 2  24 2 -1 0-1.
  938 2 2  24 2 -1 0-1.
  938 4 2  24 2 -1 0-1.
  941 1 2  24 2 -1 1-1.
  941 2 2  24 2 -1 1-1.
  946 1 2  24 2 -1 0-1.
  946 2 2  24 2 -1 0-1.
  948 1 2  24 2 -1 0-1.
  948 2 2  24 2 -1 0-1.
  952 1 2  24 2 -1 0-1.
  952 2 2  24 2 -1 0-1.
  953 1 2  24 2 -1 1-1.
  954 1 2  24 2 -1 1-1.
  956 1 2  24 2 -1 0-1.
  956 2 2  24 2 -1 0-1.
  957 1 2  24 2 -1 0-1.
  958 1 2  24 2 -1 0-1.
  958 2 2  24 2 -1 0-1.
  959 1 2  24 2 -1 0-1.
  967 1 2  24 2 -1 0-1.
  967 2 2  24 2 -1 0-1.
  970 1 2  24 2 -1 0-1.
  971 1 2  24 2 -1 0-1.
  971 2 2  24 2 -1 0-1.
  972 1 2  24 2 -1 0-1.
  972 2 2  24 2 -1 0-1.
  974 1 2  24 2 -1 0-1.
  975 1 2  24 2 -1 0-1.
  976 1 2  24 2 -1 0-1.
  976 2 2  24 2 -1 0-1.
  981 1 2  24 2 -1 0-1.
  981 2 2  24 2 -1 0-1.
  981 3 2  24 2 -1 0-1.
  982 1 2  24 2 -1 0-1.
  994 1 2  24 2 -1 0-1.
  994 2 2  24 2 -1 0-1.
 1000 1 2  24 2 -1 0-1.
 1000 2 2  24 2 -1 0-1.
 1000 3 2  24 2 -1 0-1.
 1008 1 2  24 2 -1 0-1.
 1008 2 2  24 2 -1 0-1.
 1008 3 2  24 2 -1 0-1.
 1013 1 2  24 2 -1 0-1.
 1013 2 2  24 2 -1 0-1.
 1014 1 2  24 2 -1 0-1.
 1014 2 2  24 2 -1 0-1.
 1016 1 2  24 2 -1 0-1.
 1016 2 2  24 2 -1 0-1.
 1016 3 2  24 2 -1 0-1.
 1018 1 2  24 1  7 0 0.
 1027 1 2  24 2 -1 0-1.
 1027 2 2  24 2 -1 0-1.
 1028 1 2  24 2 -1 0-1.
 1028 2 2  24 1 45 0 0.
 1030 1 2  24 2 -1 0-1.
 1031 1 2  24 2 -1 0-1.
 1041 2 2  24 2 -1 0-1.
 1041 3 2  24 2 -1 0-1.
 1043 1 2  24 2 -1 0-1.
 1045 1 2  24 2 -1 0-1.
 1058 1 2  24 2 -1 0-1.
 1060 1 2  24 2 -1 0-1.
 1063 2 2  24 2 -1 0-1.
 1064 2 2  24 2 -1 0-1.
 1076 1 2  24 2 -1 0-1.
 1076 2 2  24 2 -1 0-1.
 1076 3 2  24 2 -1 0-1.
 1085 1 2  24 2 -1 0-1.
 1085 2 2  24 2 -1 0-1.
 1085 3 2  24 2 -1 0-1.
 1087 1 2  24 2 -1 0-1.
 1087 2 2  24 2 -1 0-1.
 1092 1 2  24 2 -1 0-1.
 1092 2 2  24 2 -1 0-1.
 1092 3 2  24 2 -1 0-1.
 1102 1 2  24 2 -1 0-1.
 1102 2 2  24 2 -1 0-1.
 1105 1 2  24 1  3 0 0.
 1105 2 2  24 1  8 0 0.
 1107 1 2  24 2 -1 0-1.
 1111 1 2  24 2 -1 0-1.
 1113 1 2  24 2 -1 0-1.
 1113 2 2  24 1 30 0 0.
 1114 2 2  24 2 -1 0-1.
 1114 3 2  24 2 -1 0-1.
 1115 1 2  24 2 -1 0-1.
 1115 2 2  24 2 -1 0-1.
 1118 1 2  24 2 -1 0-1.
 1120 1 2  24 1 40 0 0.
 1120 2 2  24 2 -1 0-1.
 1120 3 2  24 2 -1 0-1.
 1121 2 2  24 2 -1 0-1.
 1124 1 2  24 2 -1 0-1.
 1125 2 2  24 2 -1 0-1.
 1126 1 2  24 2 -1 0-1.
 1127 1 2  24 2 -1 0-1.
 1127 2 2  24 2 -1 0-1.
 1127 3 2  24 2 -1 0-1.
 1128 1 2  24 2 -1 0-1.
 1128 4 2  24 2 -1 0-1.
 1129 2 2  24 2 -1 0-1.
 1138 1 2  24 2 -1 0-1.
 1140 1 2  24 2 -1 0-1.
 1148 1 2  24 2 -1 0-1.
 1148 2 2  24 2 -1 0-1.
 1150 1 2  24 2 -1 0-1.
 1150 2 2  24 2 -1 0-1.
 1151 1 2  24 2 -1 0-1.
 1151 2 2  24 2 -1 0-1.
 1157 1 2  24 2 -1 0-1.
 1158 1 2  24 2 -1 0-1.
 1160 1 2  24 2 -1 0-1.
 1160 2 2  24 2 -1 0-1.
 1160 4 2  24 2 -1 0-1.
 1162 1 2  24 2 -1 0-1.
 1164 1 2  24 2 -1 0-1.
 1164 2 2  24 2 -1 0-1.
 1169 2 2  24 2 -1 0-1.
 1177 1 2  24 1 30 0 0.
 1178 1 2  24 2 -1 0-1.
 1178 2 2  24 2 -1 0-1.
 1178 3 2  24 2 -1 0-1.
 1178 4 2  24 2 -1 0-1.
 1179 2 2  24 1 20 0 0.
 1184 1 2  24 2 -1 0-1.
 1184 2 2  24 2 -1 0-1.
 1198 1 2  24 2 -1 0-1.
 1201 1 2  24 1 24 0 0.
 1201 2 2  24 2 -1 0-1.
 1210 2 2  24 2 -1 0-1.
 1224 2 2  24 1 40 0 0.
 1225 1 2  24 2 -1 0-1.
 1225 2 2  24 2 -1 0-1.
 1226 1 2  24 2 -1 0-1.
 1226 2 2  24 2 -1 0-1.
 1232 1 2  24 2 -1 0-1.
 1233 1 2  24 2 -1 1-1.
 1233 2 2  24 2 -1 1-1.
 1235 1 2  24 2 -1 0-1.
 1236 1 2  24 1 40 0 0.
 1247 1 2  24 1 60 0 0.
 1258 1 2  24 2 -1 0-1.
 1259 1 2  24 1 32 0 0.
 1260 1 2  24 1 40 0 0.
 1260 2 2  24 1 40 0 0.
 1264 1 2  24 2 -1 0-1.
 1265 2 2  24 2 -1 0-1.
 1265 3 2  24 2 -1 0-1.
 1266 1 2  24 2 -1 0-1.
 1269 4 2  24 1  7 0 0.
 1275 1 2  24 1 12 0 0.
 1275 2 2  24 1 10 0 0.
 1284 1 2  24 1 40 0 0.
 1284 2 2  24 1 40 0 0.
 1286 1 2  24 1 43 0 0.
 1295 1 2  24 2 -1 0-1.
 1302 1 2  24 2 -1 0-1.
 1307 1 2  24 1  8 0 0.
 1307 2 2  24 1 40 0 0.
 1307 3 2  24 2 -1 0-1.
 1308 1 2  24 2 -1 0-1.
 1308 2 2  24 2 -1 0-1.
 1308 3 2  24 2 -1 0-1.
 1308 4 2  24 2 -1 0-1.
 1309 1 2  24 2 -1 0-1.
 1310 1 2  24 2 -1 0-1.
 1316 1 2  24 1 40 0 0.
 1316 2 2  24 1 40 0 0.
 1323 1 2  24 2 -1 0-1.
 1324 1 2  24 2 -1 0-1.
 1324 2 2  24 2 -1 0-1.
 1324 3 2  24 2 -1 0-1.
 1325 1 2  24 2 -1 0-1.
 1325 2 2  24 2 -1 0-1.
 1330 1 2  24 2 -1 0-1.
 1330 2 2  24 2 -1 0-1.
 1331 2 2  24 2 -1 0-1.
 1333 1 2  24 2 -1 0-1.
 1333 2 2  24 2 -1 0-1.
 1337 1 2  24 2 -1 0-1.
 1341 1 2  24 2 -1 0-1.
 1346 1 2  24 2 -1 0-1.
 1346 2 2  24 2 -1 0-1.
